Wavel(nm)	T_abs	bandw(nm)
746.825990	0.996000	0.278979
747.104968	0.995004	0.279187
747.384155	0.996100	0.279396
747.663551	0.996100	0.279605
747.943156	0.994108	0.279814
748.222970	0.996100	0.280024
748.502994	0.996200	0.280233
748.783227	0.996200	0.280443
749.063670	0.995702	0.280653
749.344324	0.996300	0.280864
749.625187	0.996300	0.281074
749.906262	0.996300	0.281285
750.187547	0.995703	0.281496
750.469043	0.995703	0.281708
750.750751	0.996500	0.281919
751.032670	0.996600	0.282131
751.314801	0.996002	0.282343
751.597144	0.996700	0.282555
751.879699	0.996600	0.282768
752.162467	0.996800	0.282981
752.445448	0.996800	0.283194
752.728641	0.996900	0.283407
753.012048	0.996900	0.283620
753.295669	0.997000	0.283834
753.579503	0.997000	0.284048
753.863551	0.997100	0.284262
754.147813	0.997000	0.284477
754.432290	0.996502	0.284691
754.716981	0.997100	0.284906
755.001888	0.995704	0.285122
755.287009	0.997300	0.285337
755.572346	0.997300	0.285553
755.857899	0.997400	0.285769
756.143667	0.997400	0.285985
756.429652	0.997400	0.286201
756.715853	0.997500	0.286418
757.002271	0.997500	0.286635
757.288906	0.997500	0.286852
757.575758	0.997600	0.287069
757.862827	0.997600	0.287287
758.150114	0.997600	0.287505
758.437619	0.996802	0.287723
758.725341	0.994609	0.287941
759.013283	0.988940	0.288160
759.301443	0.976661	0.288379
759.589821	0.169600	0.288598
759.878419	0.103574	0.288817
760.167237	0.184475	0.289037
760.456274	0.008685	0.289257
760.745531	0.007209	0.289477
761.035008	0.060776	0.289697
761.324705	0.348513	0.289918
761.614623	0.514533	0.290139
761.904762	0.798727	0.290360
762.195122	0.751518	0.290581
762.485703	0.211000	0.290803
762.776506	0.709953	0.291025
763.067531	0.072941	0.291247
763.358779	0.061654	0.291470
763.650248	0.450903	0.291692
763.941940	0.607251	0.291915
764.233856	0.081600	0.292138
764.525994	0.771488	0.292362
764.818356	0.606162	0.292585
765.110941	0.056081	0.292809
765.403750	0.879693	0.293034
765.696784	0.426732	0.293258
765.990042	0.952724	0.293483
766.283525	0.162679	0.293708
766.577233	0.955260	0.293933
766.871166	0.921397	0.294158
767.165324	0.970353	0.294384
767.459708	0.962694	0.294610
767.754319	0.987351	0.294837
768.049155	0.980020	0.295063
768.344218	0.994112	0.295290
768.639508	0.965048	0.295517
768.935025	0.993514	0.295744
769.230769	0.758113	0.295972
769.526741	0.996304	0.296200
769.822941	0.866626	0.296428
770.119369	0.996902	0.296656
770.416025	0.991325	0.296885
770.712909	0.995406	0.297114
771.010023	0.997600	0.297343
771.307366	0.972619	0.297572
771.604938	0.990033	0.297802
771.902740	0.996802	0.298032
772.200772	0.997201	0.298262
772.499034	0.997500	0.298493
772.797527	0.984178	0.298723
773.096250	0.989337	0.298954
773.395205	0.997500	0.299186
773.694391	0.990033	0.299417
773.993808	0.997400	0.299649
774.293457	0.997001	0.299881
774.593338	0.994012	0.300114
774.893452	0.997300	0.300346
775.193798	0.995107	0.300579
775.494378	0.997101	0.300812
775.795190	0.997001	0.301046
776.096236	0.997200	0.301280
776.397516	0.997200	0.301514
776.699029	0.997200	0.301748
777.000777	0.996901	0.301982
777.302759	0.997100	0.302217
777.604977	0.996901	0.302452
777.907429	0.997100	0.302688
778.210117	0.997100	0.302923
778.513040	0.997100	0.303159
778.816199	0.997100	0.303395
779.119595	0.997100	0.303632
779.423227	0.995405	0.303869
779.727096	0.997100	0.304106
780.031201	0.997100	0.304343
780.335544	0.997100	0.304581
780.640125	0.997200	0.304818
780.944943	0.997200	0.305057
781.250000	0.997200	0.305295
781.555295	0.997300	0.305534
781.860829	0.997300	0.305773
782.166601	0.996402	0.306012
782.472613	0.997200	0.306252
782.778865	0.997400	0.306491
783.085356	0.997400	0.306731
783.392088	0.997500	0.306972
783.699060	0.996802	0.307212
784.006272	0.997600	0.307453
784.313725	0.997600	0.307695
784.621420	0.997301	0.307936
784.929356	0.997600	0.308178
785.237534	0.997401	0.308420
785.545954	0.994208	0.308662
785.854617	0.997700	0.308905
786.163522	0.997501	0.309148
786.472670	0.997102	0.309391
786.782061	0.986425	0.309635
787.091696	0.997401	0.309879
787.401575	0.997301	0.310123
787.711698	0.996403	0.310367
788.022065	0.997301	0.310612
788.332676	0.995505	0.310857
788.643533	0.996903	0.311102
788.954635	0.950305	0.311348
789.265983	0.988621	0.311593
789.577576	0.925161	0.311839
789.889415	0.994308	0.312086
790.201501	0.994707	0.312333
790.513834	0.963373	0.312580
790.826414	0.994308	0.312827
791.139241	0.950804	0.313074
791.452315	0.995705	0.313322
791.765637	0.943410	0.313571
792.079208	0.995805	0.313819
792.393027	0.996404	0.314068
792.707095	0.989417	0.314317
793.021412	0.977440	0.314566
793.335978	0.995006	0.314816
793.650794	0.998001	0.315066
793.965859	0.997502	0.315316
794.281176	0.997202	0.315567
794.596742	0.998001	0.315817
794.912560	0.990315	0.316069
795.228628	0.995306	0.316320
795.544948	0.994807	0.316572
795.861520	0.981331	0.316824
796.178344	0.994407	0.317076
796.495420	0.922337	0.317329
796.812749	0.996903	0.317582
797.130331	0.994407	0.317835
797.448166	0.989016	0.318089
797.766254	0.994806	0.318342
798.084597	0.997202	0.318597
798.403194	0.993309	0.318851
798.722045	0.996004	0.319106
799.041151	0.985023	0.319361
799.360512	0.995306	0.319616
799.680128	0.996304	0.319872
800.000000	0.993309	0.320128
800.320128	0.983925	0.320384
800.640512	0.995306	0.320641
800.961153	0.867723	0.320898
801.282051	0.974840	0.321155
801.603206	0.962661	0.321413
801.924619	0.995505	0.321671
802.246290	0.993708	0.321929
802.568218	0.957869	0.322187
802.890405	0.985223	0.322446
803.212851	0.996204	0.322705
803.535556	0.994007	0.322964
803.858521	0.938496	0.323224
804.181745	0.956268	0.323484
804.505229	0.950078	0.323745
804.828974	0.989215	0.324005
805.152979	0.986020	0.324266
805.477245	0.975936	0.324527
805.801773	0.996903	0.324789
806.126562	0.986320	0.325051
806.451613	0.986120	0.325313
806.776926	0.993009	0.325576
807.102502	0.992909	0.325839
807.428341	0.996903	0.326102
807.754443	0.984224	0.326365
808.080808	0.985023	0.326629
808.407437	0.990713	0.326893
808.734331	0.952583	0.327158
809.061489	0.990614	0.327423
809.388911	0.995905	0.327688
809.716599	0.988818	0.327953
810.044552	0.970655	0.328219
810.372771	0.982832	0.328485
810.701257	0.970461	0.328752
811.030008	0.930150	0.329018
811.359026	0.993810	0.329285
811.688312	0.966878	0.329553
812.017864	0.966684	0.329820
812.347685	0.929592	0.330088
812.677773	0.987031	0.330357
813.008130	0.994310	0.330626
813.338756	0.898328	0.330895
813.669650	0.935118	0.331164
814.000814	0.990126	0.331434
814.332248	0.881663	0.331704
814.663951	0.930280	0.331974
814.995925	0.958277	0.332245
815.328170	0.987642	0.332516
815.660685	0.593680	0.332787
815.993472	0.648380	0.333059
816.326531	0.908258	0.333331
816.659861	0.386245	0.333603
816.993464	0.980384	0.333876
817.327340	0.975910	0.334149
817.661488	0.924891	0.334422
817.995910	0.675537	0.334696
818.330606	0.971333	0.334970
818.665575	0.973121	0.335244
819.000819	0.954513	0.335519
819.336338	0.969430	0.335794
819.672131	0.984755	0.336069
820.008200	0.495214	0.336345
820.344545	0.942345	0.336621
820.681165	0.943236	0.336897
821.018062	0.993613	0.337174
821.355236	0.974898	0.337451
821.692687	0.948517	0.337728
822.030415	0.683682	0.338006
822.368421	0.782304	0.338284
822.706705	0.969911	0.338562
823.045267	0.208244	0.338841
823.384109	0.313940	0.339120
823.723229	0.977578	0.339400
824.062629	0.978175	0.339680
824.402308	0.988234	0.339960
824.742268	0.988930	0.340240
825.082508	0.982253	0.340521
825.423029	0.989227	0.340802
825.763832	0.984143	0.341084
826.104915	0.981848	0.341366
826.446281	0.991219	0.341648
826.787929	0.993214	0.341930
827.129859	0.956428	0.342213
827.472073	0.949445	0.342497
827.814570	0.952137	0.342780
828.157350	0.698599	0.343064
828.500414	0.972675	0.343349
828.843763	0.989026	0.343633
829.187396	0.751440	0.343918
829.531315	0.986632	0.344204
829.875519	0.991418	0.344490
830.220008	0.940367	0.344776
830.564784	0.981444	0.345062
830.909846	0.990918	0.345349
831.255195	0.975058	0.345636
831.600832	0.923280	0.345924
831.946755	0.979543	0.346212
832.292967	0.936736	0.346500
832.639467	0.994009	0.346789
832.986256	0.993310	0.347078
833.333333	0.987819	0.347367
833.680700	0.989417	0.347657
834.028357	0.989316	0.347947
834.376304	0.976336	0.348237
834.724541	0.997802	0.348528
835.073069	0.992609	0.348819
835.421888	0.993008	0.349111
835.770999	0.992808	0.349403
836.120401	0.995105	0.349695
836.470096	0.901717	0.349987
836.820084	0.992907	0.350280
837.170364	0.964342	0.350574
837.520938	0.986214	0.350868
837.871806	0.892617	0.351162
838.222967	0.998501	0.351456
838.574423	0.996203	0.351751
838.926174	0.980321	0.352046
839.278221	0.998701	0.352342
839.630563	0.953945	0.352638
839.983200	0.982717	0.352934
840.336134	0.997602	0.353231
840.689365	0.996503	0.353528
841.042893	0.976223	0.353825
841.396719	0.998001	0.354123
841.750842	0.948146	0.354421
842.105263	0.951843	0.354720
842.459983	0.998900	0.355019
842.815002	0.998900	0.355318
843.170320	0.988310	0.355618
843.525938	0.997302	0.355918
843.881857	0.950644	0.356219
844.238075	0.998501	0.356519
844.594595	0.998700	0.356821
844.951415	0.998501	0.357122
845.308538	0.994005	0.357424
845.665962	0.999000	0.357727
846.023689	0.999000	0.358029
846.381718	0.995304	0.358333
846.740051	0.998900	0.358636
847.098687	0.998700	0.358940
847.457627	0.999000	0.359244
847.816872	0.998900	0.359549
848.176421	0.996603	0.359854
848.536275	0.998301	0.360160
848.896435	0.977124	0.360466
849.256900	0.998700	0.360772
849.617672	0.991009	0.361078
849.978751	0.998201	0.361386
850.340136	0.997002	0.361693
850.701829	0.998201	0.362001
851.063830	0.998600	0.362309
851.426139	0.965643	0.362618
851.788756	0.998001	0.362927
852.151683	0.993607	0.363236
852.514919	0.988714	0.363546
852.878465	0.989014	0.363856
853.242321	0.992109	0.364167
853.606487	0.997002	0.364478
853.970965	0.998400	0.364789
854.335754	0.976132	0.365101
854.700855	0.998201	0.365413
855.066268	0.997502	0.365726
855.431993	0.998400	0.366039
855.798032	0.997602	0.366352
856.164384	0.998600	0.366666
856.531049	0.998400	0.366980
856.898029	0.997402	0.367294
857.265324	0.998700	0.367609
857.632933	0.998201	0.367925
858.000858	0.998900	0.368241
858.369099	0.998900	0.368557
858.737656	0.998401	0.368874
859.106529	0.998401	0.369191
859.475720	0.999000	0.369508
859.845228	0.999000	0.369826
860.215054	0.999000	0.370144
860.585198	0.999000	0.370463
860.955661	0.999100	0.370782
861.326443	0.998700	0.371101
861.697544	0.998700	0.371421
862.068966	0.998601	0.371742
862.440707	0.999200	0.372062
862.812770	0.998401	0.372384
863.185153	0.998401	0.372705
863.557858	0.997203	0.373027
863.930886	0.998701	0.373350
864.304235	0.999100	0.373672
864.677907	0.999300	0.373996
865.051903	0.999400	0.374319
865.426222	0.999400	0.374643
865.800866	0.998601	0.374968
866.175834	0.998601	0.375293
866.551127	0.999400	0.375618
866.926745	0.999400	0.375944
867.302689	0.998701	0.376270
867.678959	0.998900	0.376597
868.055556	0.999500	0.376924
868.432479	0.999100	0.377251
868.809731	0.999100	0.377579
869.187310	0.999500	0.377908
869.565217	0.999300	0.378236
869.943454	0.999500	0.378565
870.322019	0.999500	0.378895
870.700914	0.999600	0.379225
871.080139	0.999500	0.379556
871.459695	0.999600	0.379887
871.839582	0.999600	0.380218
872.219799	0.999600	0.380550
872.600349	0.999600	0.380882
872.981231	0.999600	0.381215
873.362445	0.999600	0.381548
873.743993	0.999600	0.381881
874.125874	0.999600	0.382215
874.508089	0.999600	0.382549
874.890639	0.999600	0.382884
875.273523	0.999600	0.383220
875.656743	0.999600	0.383555
876.040298	0.999400	0.383891
876.424189	0.999500	0.384228
876.808417	0.999600	0.384565
877.192982	0.999500	0.384903
877.577885	0.999600	0.385241
877.963126	0.999600	0.385579
878.348704	0.998500	0.385918
878.734622	0.998101	0.386257
879.120879	0.999600	0.386597
879.507476	0.999600	0.386937
879.894413	0.999600	0.387277
880.281690	0.999300	0.387619
880.669309	0.999400	0.387960
881.057269	0.999600	0.388302
881.445571	0.988904	0.388644
881.834215	0.999600	0.388987
882.223202	0.998400	0.389331
882.612533	0.999500	0.389674
883.002208	0.999600	0.390019
883.392226	0.985806	0.390363
883.782589	0.988804	0.390708
884.173298	0.999400	0.391054
884.564352	0.999500	0.391400
884.955752	0.999300	0.391747
885.347499	0.997901	0.392094
885.739593	0.999300	0.392441
886.132034	0.969215	0.392789
886.524823	0.999400	0.393137
886.917960	0.997501	0.393486
887.311446	0.999300	0.393836
887.705282	0.999300	0.394185
888.099467	0.992104	0.394536
888.494003	0.987808	0.394886
888.888889	0.997801	0.395237
889.284126	0.999200	0.395589
889.679715	0.990506	0.395941
890.075656	0.998401	0.396294
890.471950	0.998900	0.396647
890.868597	0.998601	0.397000
891.265597	0.998101	0.397354
891.662951	0.998601	0.397709
892.060660	0.992808	0.398064
892.458724	0.998201	0.398419
892.857143	0.996504	0.398775
893.255918	0.890616	0.399131
893.655049	0.836987	0.399488
894.054537	0.996104	0.399845
894.454383	0.896822	0.400203
894.854586	0.843369	0.400562
895.255148	0.988732	0.400920
895.656068	0.734135	0.401280
896.057348	0.802128	0.401639
896.458987	0.615264	0.402000
896.860987	0.687129	0.402360
897.263347	0.972556	0.402721
897.666068	0.772318	0.403083
898.069151	0.981590	0.403445
898.472597	0.972674	0.403808
898.876404	0.553637	0.404171
899.280576	0.820996	0.404535
899.685110	0.975453	0.404899
900.090009	0.966249	0.405263
900.495272	0.949424	0.405629
900.900901	0.820185	0.405994
901.306895	0.950501	0.406360
901.713255	0.967424	0.406727
902.119982	0.953343	0.407094
902.527076	0.487968	0.407461
902.934537	0.926928	0.407830
903.342367	0.928989	0.408198
903.750565	0.924796	0.408567
904.159132	0.976518	0.408937
904.568069	0.702393	0.409307
904.977376	0.880662	0.409677
905.387053	0.895552	0.410048
905.797101	0.988833	0.410420
906.207522	0.976417	0.410792
906.618314	0.715232	0.411165
907.029478	0.920228	0.411538
907.441016	0.407860	0.411911
907.852928	0.977418	0.412286
908.265213	0.511230	0.412660
908.677874	0.978611	0.413035
909.090909	0.964825	0.413411
909.504320	0.695977	0.413787
909.918107	0.979802	0.414164
910.332271	0.619976	0.414541
910.746812	0.573419	0.414919
911.161731	0.935656	0.415297
911.577028	0.929709	0.415676
911.992704	0.797650	0.416055
912.408759	0.981486	0.416435
912.825194	0.971762	0.416815
913.242009	0.588236	0.417196
913.659205	0.737975	0.417577
914.076782	0.960049	0.417959
914.494742	0.914987	0.418342
914.913083	0.945449	0.418725
915.331808	0.837527	0.419108
915.750916	0.418905	0.419492
916.170408	0.967875	0.419876
916.590284	0.956937	0.420261
917.010546	0.716205	0.420647
917.431193	0.880177	0.421033
917.852226	0.877857	0.421420
918.273646	0.970329	0.421807
918.695452	0.645024	0.422195
919.117647	0.985049	0.422583
919.540230	0.773106	0.422972
919.963201	0.976583	0.423361
920.386562	0.985742	0.423751
920.810313	0.850741	0.424141
921.234454	0.975377	0.424532
921.658986	0.930931	0.424923
922.083910	0.981951	0.425315
922.509225	0.978463	0.425708
922.934933	0.992415	0.426101
923.361034	0.927948	0.426495
923.787529	0.867093	0.426889
924.214418	0.930862	0.427284
924.641701	0.954877	0.427679
925.069380	0.987637	0.428075
925.497455	0.929355	0.428471
925.925926	0.934863	0.428868
926.354794	0.833938	0.429265
926.784059	0.975833	0.429663
927.213723	0.918109	0.430062
927.643785	0.921767	0.430461
928.074246	0.844301	0.430861
928.505107	0.828391	0.431261
928.936368	0.563935	0.431662
929.368030	0.603685	0.432063
929.800093	0.611106	0.432465
930.232558	0.820179	0.432868
930.665426	0.434816	0.433271
931.098696	0.305541	0.433674
931.532371	0.815672	0.434078
931.966449	0.048842	0.434483
932.400932	0.734104	0.434888
932.835821	0.168207	0.435294
933.271115	0.530335	0.435701
933.706816	0.090188	0.436108
934.142924	0.276737	0.436515
934.579439	0.021670	0.436924
935.016363	0.658079	0.437332
935.453695	0.693630	0.437742
935.891437	0.521880	0.438151
936.329588	0.645030	0.438562
936.768150	0.120614	0.438973
937.207123	0.087575	0.439384
937.646507	0.695004	0.439797
938.086304	0.139880	0.440209
938.526513	0.634284	0.440623
938.967136	0.029814	0.441037
939.408173	0.523710	0.441451
939.849624	0.739850	0.441866
940.291490	0.516201	0.442282
940.733772	0.660454	0.442698
941.176471	0.441685	0.443115
941.619586	0.507200	0.443533
942.063118	0.121464	0.443951
942.507069	0.666448	0.444369
942.951438	0.020962	0.444788
943.396226	0.447936	0.445208
943.841435	0.814379	0.445629
944.287063	0.004515	0.446050
944.733113	0.492552	0.446471
945.179584	0.559022	0.446893
945.626478	0.312054	0.447316
946.073794	0.744170	0.447740
946.521533	0.712656	0.448164
946.969697	0.670392	0.448588
947.418285	0.857876	0.449013
947.867299	0.469651	0.449439
948.316738	0.061731	0.449866
948.766603	0.705611	0.450293
949.216896	0.763657	0.450720
949.667616	0.022021	0.451149
950.118765	0.556563	0.451577
950.570342	0.682450	0.452007
951.022349	0.787791	0.452437
951.474786	0.887508	0.452868
951.927653	0.062961	0.453299
952.380952	0.513837	0.453731
952.834683	0.684882	0.454163
953.288847	0.837719	0.454596
953.743443	0.750754	0.455030
954.198473	0.883400	0.455465
954.653938	0.030683	0.455900
955.109838	0.495906	0.456335
955.566173	0.224103	0.456772
956.022945	0.194017	0.457208
956.480153	0.595675	0.457646
956.937799	0.087528	0.458084
957.395883	0.373962	0.458523
957.854406	0.780623	0.458962
958.313368	0.182346	0.459402
958.772771	0.815792	0.459843
959.232614	0.278354	0.460284
959.692898	0.402375	0.460726
960.153625	0.498141	0.461169
960.614793	0.767521	0.461612
961.076406	0.555723	0.462056
961.538462	0.921739	0.462500
962.000962	0.902966	0.462946
962.463908	0.618132	0.463391
962.927299	0.454007	0.463838
963.391137	0.950260	0.464285
963.855422	0.378102	0.464733
964.320154	0.372001	0.465181
964.785335	0.171631	0.465630
965.250965	0.899573	0.466080
965.717045	0.674741	0.466530
966.183575	0.932100	0.466981
966.650556	0.808328	0.467433
967.117988	0.889927	0.467885
967.585873	0.976314	0.468338
968.054211	0.979489	0.468791
968.523002	0.883635	0.469246
968.992248	0.977195	0.469701
969.461949	0.729435	0.470156
969.932105	0.985547	0.470612
970.402717	0.527967	0.471069
970.873786	0.987236	0.471527
971.345313	0.972600	0.471985
971.817298	0.500041	0.472444
972.289742	0.978875	0.472904
972.762646	0.674085	0.473364
973.236010	0.951606	0.473825
973.709834	0.835172	0.474286
974.184121	0.945540	0.474749
974.658869	0.462171	0.475212
975.134081	0.844925	0.475675
975.609756	0.596981	0.476139
976.085896	0.769267	0.476604
976.562500	0.489588	0.477070
977.039570	0.974993	0.477536
977.517107	0.978773	0.478003
977.995110	0.783852	0.478471
978.473581	0.541290	0.478940
978.952521	0.821099	0.479409
979.431929	0.911067	0.479878
979.911808	0.989522	0.480349
980.392157	0.616930	0.480820
980.872977	0.974258	0.481292
981.354269	0.993410	0.481764
981.836033	0.878152	0.482238
982.318271	0.991911	0.482712
982.800983	0.735222	0.483186
983.284169	0.989812	0.483662
983.767831	0.992708	0.484138
984.251969	0.960546	0.484614
984.736583	0.967635	0.485092
985.221675	0.914285	0.485570
985.707245	0.990608	0.486049
986.193294	0.998401	0.486529
986.679822	0.994204	0.487009
987.166831	0.976714	0.487490
987.654321	0.868166	0.487972
988.142292	0.985506	0.488454
988.630746	0.997801	0.488937
989.119683	0.993602	0.489421
989.609104	0.990103	0.489905
990.099010	0.986905	0.490391
990.589401	0.998301	0.490877
991.080278	0.977309	0.491364
991.571641	0.999300	0.491851
992.063492	0.999500	0.492339
992.555831	0.999400	0.492828
993.048659	0.990903	0.493318
993.541977	0.999500	0.493808
994.035785	0.999600	0.494299
994.530085	0.999500	0.494791
995.024876	0.999700	0.495284
995.520159	0.995801	0.495777
996.015936	0.990803	0.496271
996.512207	0.999300	0.496766
997.008973	0.985303	0.497261
997.506234	0.999700	0.497758
998.003992	0.979504	0.498255
998.502247	0.999700	0.498752
999.000999	0.999600	0.499251
999.500250	0.997700	0.499750
1000.000000	0.999400	0.500250
1000.500250	0.998200	0.500751
1001.001001	0.999700	0.501252
1001.502253	0.994601	0.501755
1002.004008	0.956109	0.502258
1002.506266	0.987602	0.502761
1003.009027	0.999700	0.503266
1003.512293	0.998800	0.503771
1004.016064	0.966803	0.504277
1004.520342	0.998500	0.504784
1005.025126	0.996500	0.505292
1005.530417	0.996900	0.505800
1006.036217	0.999600	0.506309
1006.542526	0.999500	0.506819
1007.049345	0.997301	0.507330
1007.556675	0.998500	0.507841
1008.064516	0.969806	0.508353
1008.572869	0.999100	0.508866
1009.081736	0.996601	0.509380
1009.591116	0.961908	0.509895
1010.101010	0.998600	0.510410
1010.611420	0.999100	0.510926
1011.122346	0.999700	0.511443
1011.633789	0.999700	0.511960
1012.145749	0.970603	0.512479
1012.658228	0.999600	0.512998
1013.171226	0.990301	0.513518
1013.684744	0.999900	0.514039
1014.198783	0.999700	0.514561
1014.713343	0.998700	0.515083
1015.228426	0.999800	0.515606
1015.744033	0.999600	0.516130
1016.260163	0.999900	0.516655
1016.776817	0.996100	0.517180
1017.293998	0.999700	0.517707
1017.811705	0.999800	0.518234
1018.329939	0.999900	0.518762
1018.848701	0.999800	0.519291
1019.367992	0.965703	0.519820
1019.887812	0.999800	0.520351
1020.408163	0.992801	0.520882
1020.929045	0.998900	0.521414
1021.450460	0.999800	0.521947
1021.972407	0.999800	0.522481
1022.494888	0.999800	0.523015
1023.017903	0.997900	0.523551
1023.541453	0.987901	0.524087
1024.065540	0.997400	0.524624
1024.590164	0.999800	0.525162
1025.115325	0.999800	0.525700
1025.641026	0.999700	0.526240
1026.167265	0.999800	0.526780
1026.694045	0.999900	0.527321
1027.221366	0.998800	0.527863
1027.749229	0.999500	0.528406
1028.277635	0.999900	0.528949
1028.806584	0.997000	0.529494
1029.336078	0.999900	0.530039
1029.866117	1.000000	0.530585
1030.396703	1.000000	0.531132
1030.927835	0.996600	0.531680
1031.459515	0.991500	0.532229
1031.991744	1.000000	0.532778
1032.524522	1.000000	0.533329
1033.057851	1.000000	0.533880
1033.591731	0.999900	0.534432
1034.126163	1.000000	0.534985
1034.661148	1.000000	0.535539
1035.196687	1.000000	0.536094
1035.732781	0.999500	0.536649
1036.269430	1.000000	0.537206
1036.806636	0.999600	0.537763
1037.344398	0.999400	0.538321
1037.882719	0.999800	0.538880
1038.421599	0.999700	0.539440
1038.961039	0.999600	0.540001
1039.501040	1.000000	0.540562
1040.041602	0.999400	0.541125
1040.582726	0.998800	0.541688
1041.124414	0.999600	0.542252
1041.666667	0.999800	0.542817
1042.209484	0.999800	0.543383
1042.752868	1.000000	0.543950
1043.296818	1.000000	0.544518
1043.841336	1.000000	0.545087
1044.386423	1.000000	0.545656
1044.932079	1.000000	0.546227
1045.478306	0.999900	0.546798
1046.025105	0.999900	0.547371
1046.572475	0.999900	0.547944
1047.120419	0.999900	0.548518
1047.668937	1.000000	0.549093
1048.218029	1.000000	0.549669
1048.767698	1.000000	0.550245
1049.317943	0.997801	0.550823
1049.868766	0.998401	0.551402
1050.420168	1.000000	0.551981
1050.972149	0.999600	0.552562
1051.524711	0.998800	0.553143
1052.077854	1.000000	0.553725
1052.631579	0.998600	0.554308
1053.185887	0.998800	0.554892
1053.740780	0.999200	0.555477
1054.296257	0.999400	0.556063
1054.852321	0.999600	0.556650
1055.408971	1.000000	0.557238
1055.966209	0.999600	0.557827
1056.524036	1.000000	0.558417
1057.082452	0.999600	0.559007
1057.641460	1.000000	0.559599
1058.201058	1.000000	0.560191
1058.761249	1.000000	0.560785
1059.322034	1.000000	0.561379
1059.883413	1.000000	0.561974
1060.445387	0.999200	0.562570
1061.007958	1.000000	0.563168
1061.571125	1.000000	0.563766
1062.134891	0.999700	0.564365
1062.699256	0.998801	0.564965
1063.264221	0.998900	0.565566
1063.829787	0.998101	0.566168
1064.395955	0.997302	0.566771
1064.962726	0.999700	0.567375
1065.530101	0.999900	0.567980
1066.098081	0.999700	0.568586
1066.666667	0.999700	0.569192
1067.235859	0.999600	0.569800
1067.805659	0.992614	0.570409
1068.376068	0.998001	0.571019
1068.947087	0.998301	0.571629
1069.518717	0.972805	0.572241
1070.090958	0.998800	0.572854
1070.663812	0.997400	0.573467
1071.237279	0.999400	0.574082
1071.811361	0.997702	0.574698
1072.386059	0.970443	0.575314
1072.961373	0.982705	0.575932
1073.537305	0.998701	0.576551
1074.113856	0.999300	0.577170
1074.691026	0.911644	0.577791
1075.268817	0.997301	0.578412
1075.847230	0.999200	0.579035
1076.426265	0.979816	0.579659
1077.005924	0.998800	0.580283
1077.586207	0.932847	0.580909
1078.167116	0.977116	0.581536
1078.748652	0.999000	0.582163
1079.330815	0.998800	0.582792
1079.913607	0.996402	0.583422
1080.497029	0.997501	0.584052
1081.081081	0.997502	0.584684
1081.665765	0.997402	0.585317
1082.251082	0.998301	0.585951
1082.837033	0.998400	0.586586
1083.423619	0.975432	0.587221
1084.010840	0.990611	0.587858
1084.598698	0.936487	0.588496
1085.187195	0.973038	0.589135
1085.776330	0.996303	0.589775
1086.366105	0.961163	0.590416
1086.956522	0.995106	0.591058
1087.547580	0.997401	0.591702
1088.139282	0.996503	0.592346
1088.731628	0.996603	0.592991
1089.324619	0.979740	0.593637
1089.918256	0.996104	0.594285
1090.512541	0.963279	0.594933
1091.107474	0.995106	0.595583
1091.703057	0.996602	0.596233
1092.299290	0.992015	0.596885
1092.896175	0.859500	0.597538
1093.493712	0.987529	0.598191
1094.091904	0.992613	0.598846
1094.690750	0.878813	0.599502
1095.290252	0.967607	0.600159
1095.890411	0.788932	0.600817
1096.491228	0.946612	0.601476
1097.092704	0.993409	0.602137
1097.694841	0.942658	0.602798
1098.297639	0.988533	0.603460
1098.901099	0.819684	0.604124
1099.505223	0.881767	0.604788
1100.110011	0.959318	0.605454
1100.715465	0.906883	0.606121
1101.321586	0.959045	0.606789
1101.928375	0.695246	0.607458
1102.535832	0.770465	0.608128
1103.143960	0.937057	0.608799
1103.752759	0.937373	0.609471
1104.362231	0.768564	0.610145
1104.972376	0.877010	0.610819
1105.583195	0.614505	0.611495
1106.194690	0.719867	0.612172
1106.806862	0.901945	0.612850
1107.419712	0.792875	0.613529
1108.033241	0.517144	0.614209
1108.647450	0.882425	0.614890
1109.262341	0.821876	0.615573
1109.877913	0.702528	0.616256
1110.494170	0.759397	0.616941
1111.111111	0.925546	0.617627
1111.728738	0.897243	0.618314
1112.347052	0.592105	0.619002
1112.966055	0.266986	0.619692
1113.585746	0.519357	0.620382
1114.206128	0.658446	0.621074
1114.827202	0.537669	0.621766
1115.448968	0.169406	0.622460
1116.071429	0.504857	0.623155
1116.694584	0.130194	0.623852
1117.318436	0.085580	0.624549
1117.942985	0.786759	0.625248
1118.568233	0.544686	0.625948
1119.194180	0.161333	0.626648
1119.820829	0.585147	0.627351
1120.448179	0.010764	0.628054
1121.076233	0.669536	0.628758
1121.704992	0.523798	0.629464
1122.334456	0.015594	0.630171
1122.964627	0.302944	0.630879
1123.595506	0.023280	0.631588
1124.227094	0.656286	0.632299
1124.859393	0.364892	0.633010
1125.492403	0.001081	0.633723
1126.126126	0.078904	0.634437
1126.760563	0.214365	0.635153
1127.395716	0.044949	0.635869
1128.031585	0.213024	0.636587
1128.668172	0.489222	0.637306
1129.305477	0.117783	0.638026
1129.943503	0.332919	0.638747
1130.582250	0.712953	0.639470
1131.221719	0.665739	0.640193
1131.861913	0.757279	0.640918
1132.502831	0.084276	0.641645
1133.144476	0.250704	0.642372
1133.786848	0.135216	0.643101
1134.429949	0.105161	0.643831
