REC#0387
FIELDS:
SN,DATE,TIME,LATITUDE,LONGITUDE,ALTITUDE,PRESSURE,SZA,AM,SDCORR,TEMP,ID,SIG380,SIG500,SIG870,SIG936,SIG1020,STD380,STD500,STD870,STD936,STD1020,R380_500,R500_870,R870_936,R936_1020,AOT380,AOT500,AOT870,AOT936,AOT1020,WATER
03784,06/08/2007, 2:50:32, 45.406, -71.908,   84,  988,106.96,-3.406,1.022, 20.8,15,  -0.00,  -0.00,   0.06,   0.11,   0.10,NaN   ,NaN   ,NaN   , 0.055, 0.060,NaN   ,NaN   ,0.5532,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,-2.738,Na  
03784,06/08/2007, 2:50:40, 45.406, -71.908,   84,  988,106.97,-3.404,1.022, 20.9,15,   0.00,  -0.00,   0.10,   0.15,   0.17,NaN   ,NaN   ,NaN   , 0.078, 0.446,NaN   ,NaN   ,0.6479,1.0016,NaN  ,NaN  ,NaN  ,NaN  ,-2.588,Na  
03784,06/08/2007, 2:50:43, 45.406, -71.908,   84,  988,106.98,-3.403,1.022, 20.9,15,   0.00,   0.00,   0.10,   0.16,   0.13,NaN   ,NaN   ,NaN   , 0.059, 0.111,NaN   ,NaN   ,0.5992,1.2533,NaN  ,NaN  ,NaN  ,NaN  ,-2.659,Na  
03784,06/08/2007, 2:50:50, 45.406, -71.908,   84,  988,106.99,-3.401,1.022, 21.0,15,   0.00,   0.00,   0.11,   0.18,   0.14,NaN   ,NaN   , 0.127, 0.102, 0.107,NaN   ,NaN   ,0.6182,1.2803,NaN  ,NaN  ,-2.654,-2.648,-2.642,Na  
03784,06/08/2007, 2:50:58, 45.406, -71.908,   84,  988,107.00,-3.399,1.022, 21.0,15,   0.00,   0.00,   0.13,   0.21,   0.22,NaN   ,NaN   , 0.114, 0.014, 0.094,NaN   ,0.0237,0.6066,1.0010,NaN  ,NaN  ,-2.605,-2.561,-2.518,-0.01
03784,06/08/2003, 2:51:02, 45.406, -71.908,   84,  988,106.91,-3.415,1.030, 21.1,15,   0.01,   0.00,   0.13,   0.20,   0.18,NaN   ,NaN   , 0.035, 0.020, 0.144,NaN   ,0.0196,0.6488,1.1057,NaN  ,NaN  ,-2.596,-2.576,-2.556,-0.00
03784,06/08/2003, 3:00:51, 45.406, -71.908,   84,  988,107.68,-3.274,1.030, 22.4,15,   0.01,  -0.00,   0.00,  -0.00,   0.15,NaN   ,NaN   ,NaN   ,NaN   , 0.365,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,-2.714,Na  
03784,06/08/2003, 3:08:23, 45.406, -71.908,   84,  987,108.23,-3.180,1.030, 22.3,15,  -0.00,   0.00,  -0.00,  -0.01,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/08/2003, 3:09:45, 45.406, -71.908,   84,  987,108.33,-3.164,1.030, 22.4,15,   0.01,   0.02,   0.00,   0.00,  -0.07,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/08/2003, 3:10:03, 45.406, -71.908,   84,  987,108.35,-3.160,1.030, 22.4,15,   0.02,  -0.00,  -0.00,  -0.01,  -0.08,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/08/2003, 3:10:47, 45.406, -71.908,   84,  987,108.40,-3.152,1.030, 22.4,15,   0.02,   0.01,  -0.00,  -0.01,  -0.01,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/08/2003, 3:10:57, 45.406, -71.908,   84,  987,108.41,-3.150,1.030, 22.4,15,  -0.01,   0.01,  -0.00,   0.00,   0.09,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/08/2003, 3:11:10, 45.406, -71.908,   84,  986,108.43,-3.148,1.030, 22.4,15,  -0.01,  -0.00,  -0.00,   0.00,  -0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/08/2003, 3:15:11, 45.406, -71.908,   84,  986,108.70,-3.104,1.030, 22.4,15,   0.02,   0.01,  -0.01,  -0.02,  -0.02,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/08/2003, 3:15:25, 45.406, -71.908,   84,  986,108.71,-3.102,1.030, 22.4,15,   0.00,   0.02,   0.01,   0.01,   0.15,NaN   ,NaN   ,NaN   ,NaN   , 0.259,NaN   ,NaN   ,NaN   ,0.0537,NaN  ,NaN  ,NaN  ,NaN  ,-2.879,Na  
03784,06/10/2007,22:07:28, 49.764, -68.729,   84,  991,68.49,2.711,1.023, 22.6,15, 220.01, 285.04, 589.13,  87.62, 713.84, 0.113, 0.091, 0.034, 0.050, 0.047,0.7707,0.4833,6.7285,0.1230,0.411,0.311,0.128,0.139,0.150,2.42
03784,06/10/2007,22:07:32, 49.764, -68.729,   84,  992,68.50,2.712,1.023, 22.7,15, 146.54, 183.69, 411.82,  56.78, 518.06, 0.206, 0.196, 0.147, 0.154, 0.149,0.8045,0.4444,7.2683,0.1096,0.560,0.472,0.260,0.264,0.268,2.58
03784,06/10/2007,22:07:40, 49.764, -68.729,   84,  992,68.52,2.715,1.023, 22.7,15, 222.86, 273.00, 566.75,  82.76, 693.14, 0.023, 0.052, 0.049, 0.052, 0.033,0.8173,0.4818,6.8503,0.1193,0.404,0.326,0.142,0.151,0.161,2.45
03784,06/10/2007,22:07:50, 49.764, -68.729,   84,  992,68.54,2.718,1.023, 22.8,15,  53.70,  36.89,  56.55,   5.29, 208.84, 1.705, 1.707, 1.398, 1.071, 1.566,NaN   ,NaN   ,6.4879,0.1397,0.927,1.062,0.990,0.796,0.602,4.38
03784,06/11/2003, 1:46:24, 49.764, -68.729,   84,  991,98.22,-6.751,1.031, 23.7,15,   0.00,   0.01,   0.00,   0.01,   0.08,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2003, 1:46:28, 49.764, -68.729,   84,  991,98.23,-6.746,1.031, 23.7,15,  -0.00,   0.01,   0.00,   0.01,   0.06,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2003, 1:47:15, 49.764, -68.729,   84,  991,98.31,-6.687,1.031, 23.8,15,  -0.00,   0.01,  -0.01,  -0.00,   0.08,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2007, 2:09:22, 49.764, -68.730,   84,  991,100.47,-5.388,1.023, 24.2,15,   0.00,   0.15,   0.04,   0.08,   0.07,NaN   , 0.148,NaN   ,NaN   ,NaN   ,0.0351,NaN   ,NaN   ,NaN   ,NaN  ,-1.772,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2003, 2:10:03, 49.764, -68.730,   84,  991,100.46,-5.396,1.031, 24.1,15,  -0.01,   0.03,   0.02,   0.04,   0.08,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2003, 2:10:07, 49.764, -68.730,   84,  991,100.46,-5.393,1.031, 24.1,15,   0.00,  -0.01,   0.01,   0.00,  -0.02,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2003, 2:10:10, 49.764, -68.730,   84,  991,100.47,-5.391,1.031, 24.1,15,  -0.01,  -0.01,  -0.00,  -0.01,   0.00,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2007, 2:10:15, 49.764, -68.730,   84,  991,100.55,-5.350,1.023, 24.1,15,  -0.01,   0.01,   0.01,   0.01,   0.06,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2007, 2:10:18, 49.764, -68.730,   84,  991,100.56,-5.348,1.023, 24.1,15,   0.00,   0.07,   0.03,   0.08,   0.06,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2007, 2:10:22, 49.764, -68.730,   84,  991,100.56,-5.345,1.023, 24.1,15,   0.00,   0.03,   0.01,   0.03,   0.07,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2007, 2:10:50, 49.764, -68.730,   84,  991,100.61,-5.326,1.023, 24.0,15,   0.00,   0.22,   0.06,   0.08,   0.11,NaN   , 0.086,NaN   ,NaN   , 0.589,0.0094,NaN   ,NaN   ,NaN   ,NaN  ,-1.716,NaN  ,NaN  ,-1.741,Na  
03784,06/11/2007, 2:11:36, 49.764, -68.730,   84,  991,100.67,-5.294,1.023, 24.0,15,  -0.00,   0.00,  -0.00,   0.00,   0.06,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2007, 2:11:59, 49.764, -68.730,   84,  991,100.71,-5.278,1.023, 24.0,15,  -0.01,  -0.00,  -0.00,  -0.00,   0.04,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2007,12:47:04, 49.764, -68.730,   84,  994,51.36,1.599,1.023, 20.7,15, 592.81, 523.46, 714.34, 221.79, 773.72, 0.001, 0.001, 0.002, 0.001, 0.001,1.1325,0.7328,3.2208,0.2867,0.376,0.243,0.106,0.158,0.210,2.06
03784,06/11/2007,12:47:16, 49.764, -68.730,   84,  994,51.32,1.598,1.023, 20.9,15, 590.71, 514.84, 691.02, 216.86, 731.35, 0.002, 0.002, 0.002, 0.003, 0.001,1.1474,0.7450,3.1864,0.2965,0.379,0.254,0.127,0.186,0.245,2.01
03784,06/11/2007,12:47:35, 49.764, -68.730,   84,  994,51.27,1.596,1.023, 21.2,15, 585.39, 496.73, 698.44, 210.85, 748.69, 0.014, 0.016, 0.005, 0.003, 0.019,1.1785,0.7112,3.3126,0.2817,0.386,0.277,0.121,0.176,0.231,2.11
03784,06/11/2007,12:48:16, 49.764, -68.730,   84,  994,51.16,1.592,1.023, 21.7,15, 596.18, 517.67, 695.56, 218.45, 739.97, 0.004, 0.001, 0.001, 0.001, 0.001,1.1517,0.7442,3.1841,0.2952,0.376,0.252,0.124,0.181,0.239,2.02
03784,06/11/2007,12:48:26, 49.764, -68.730,   84,  994,51.14,1.591,1.023, 21.8,15, 593.43, 515.40, 689.49, 217.08, 729.92, 0.002, 0.001, 0.001, 0.001, 0.001,1.1514,0.7475,3.1763,0.2974,0.380,0.255,0.129,0.188,0.247,2.01
03784,06/11/2007,13:42:08, 49.764, -68.729,   84,  993,42.82,1.362,1.023, 20.9,15, 751.33, 542.78, 728.88, 248.18, 808.89, 0.129, 0.088, 0.027, 0.034, 0.042,1.3801,0.7441,2.9390,0.3070,0.344,0.284,0.113,0.164,0.215,2.21
03784,06/11/2007,13:42:16, 49.764, -68.729,   84,  993,42.80,1.362,1.023, 21.0,15, 797.42, 580.73, 767.35, 267.83, 887.89, 0.033, 0.054, 0.036, 0.023, 0.008,1.3744,0.7564,2.8645,0.3016,0.300,0.234,0.075,0.111,0.146,2.20
03784,06/11/2007,13:42:26, 49.764, -68.729,   84,  993,42.78,1.361,1.023, 21.1,15, 704.79, 518.23, 710.62, 242.23, 837.26, 0.082, 0.081, 0.061, 0.083, 0.063,1.3621,0.7287,2.9383,0.2891,0.391,0.318,0.131,0.161,0.190,2.28
03784,06/11/2007,13:42:29, 49.764, -68.729,   84,  993,42.77,1.361,1.023, 21.2,15, 684.35, 457.32, 602.61, 209.58, 690.55, 0.023, 0.024, 0.030, 0.032, 0.017,1.4966,0.7595,2.8780,0.3035,0.413,0.410,0.253,0.292,0.331,2.20
03784,06/11/2007,13:42:50, 49.764, -68.729,   84,  993,42.72,1.360,1.023, 21.6,15, 713.90, 534.60, 689.55, 243.63, 790.30, 0.025, 0.023, 0.019, 0.017, 0.042,1.3354,0.7753,2.8304,0.3087,0.383,0.295,0.154,0.193,0.232,2.16
03784,06/11/2007,13:43:38, 49.764, -68.729,   84,  993,42.60,1.357,1.023, 22.3,15, 763.20, 579.88, 735.27, 252.06, 782.29, 0.018, 0.005, 0.032, 0.088, 0.125,1.3162,0.7893,2.9296,0.3264,0.335,0.236,0.107,0.173,0.240,2.15
03784,06/11/2007,13:43:49, 49.764, -68.729,   84,  993,42.57,1.357,1.023, 22.5,15, 790.68, 580.04, 770.46, 271.16, 883.39, 0.015, 0.031, 0.010, 0.011, 0.009,1.3637,0.7527,2.8415,0.3070,0.309,0.236,0.072,0.112,0.151,2.18
03784,06/11/2007,13:44:09, 49.764, -68.729,   84,  994,42.52,1.356,1.023, 22.8,15, 790.84, 566.82, 750.38, 259.10, 834.59, 0.009, 0.017, 0.007, 0.027, 0.025,1.3954,0.7555,2.8974,0.3104,0.309,0.254,0.092,0.142,0.193,2.19
03784,06/11/2007,20:31:08, 49.764, -68.730,   84,  994,52.92,1.656,1.023, 24.0,15, 474.18, 388.22, 614.98, 186.16, 732.54, 0.142, 0.198, 0.135, 0.169, 0.092,1.2456,0.6291,3.3321,0.2528,0.483,0.411,0.193,0.214,0.235,2.14
03784,06/11/2007,20:31:11, 49.764, -68.730,   84,  994,52.93,1.656,1.023, 24.1,15, 569.67, 452.07, 662.34, 186.81, 741.53, 0.040, 0.013, 0.031, 0.091, 0.105,1.2606,0.6832,3.5627,0.2524,0.372,0.319,0.148,0.188,0.228,2.23
03784,06/11/2007,20:31:22, 49.764, -68.730,   84,  994,52.96,1.657,1.023, 24.4,15, 416.50, 302.33, 466.91, 122.17, 508.10, 0.142, 0.274, 0.234, 0.178, 0.105,1.4306,0.6429,3.7985,0.2404,0.561,0.561,0.359,0.407,0.456,2.36
03784,06/11/2007,20:31:39, 49.764, -68.730,   84,  994,53.00,1.659,1.023, 24.7,15, 605.35, 513.44, 746.81, 227.57, 812.48, 0.006, 0.026, 0.016, 0.027, 0.104,1.1795,0.6875,3.2828,0.2820,0.334,0.241,0.075,0.124,0.172,2.03
03784,06/11/2007,20:31:45, 49.764, -68.730,   84,  994,53.02,1.660,1.023, 24.9,15, 588.55, 489.67, 745.51, 227.03, 879.08, 0.021, 0.047, 0.009, 0.017, 0.017,1.2032,0.6570,3.2841,0.2583,0.351,0.270,0.076,0.100,0.125,2.12
03784,06/11/2007,20:31:53, 49.764, -68.730,   84,  994,53.04,1.661,1.023, 25.0,15, 581.72, 476.15, 722.68, 218.26, 855.19, 0.030, 0.058, 0.036, 0.059, 0.043,1.2234,0.6585,3.3146,0.2552,0.358,0.286,0.095,0.118,0.141,2.14
03784,06/11/2007,20:32:06, 49.764, -68.730,   84,  994,53.08,1.662,1.023, 25.3,15, 606.20, 524.14, 757.72, 235.15, 893.63, 0.004, 0.004, 0.004, 0.013, 0.013,1.1566,0.6917,3.2226,0.2631,0.332,0.228,0.066,0.090,0.115,2.07
03784,06/11/2003,21:01:33, 49.764, -68.730,   84,  989,57.72,1.868,1.031, 26.3,15,  -0.01,   0.01,   0.00,   0.00,   0.13,NaN   ,NaN   ,NaN   ,NaN   , 0.540,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,4.847,Na  
03784,06/11/2003,21:01:37, 49.764, -68.730,   84,  989,57.73,1.869,1.031, 26.3,15,   0.01,   0.01,   0.00,  -0.00,   0.09,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2003,21:02:11, 49.764, -68.730,   84,  989,57.82,1.873,1.031, 26.3,15,   0.01,   0.01,  -0.00,  -0.00,   0.07,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/11/2003,21:02:52, 49.764, -68.730,   84,  989,57.93,1.879,1.031, 26.3,15,  -0.00,   0.01,   0.00,   0.00,   0.10,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN   ,NaN  ,NaN  ,NaN  ,NaN  ,NaN  ,Na  
03784,06/12/2007,12:48:22, 49.764, -68.730,   84,  995,51.13,1.591,1.024, 23.9,15, 332.21, 269.54, 418.38, 125.79, 449.94, 0.227, 0.277, 0.237, 0.300, 0.325,1.2505,0.6412,3.3861,0.2819,0.744,0.662,0.443,0.497,0.551,2.13
03784,06/12/2007,12:48:27, 49.764, -68.730,   84,  995,51.11,1.591,1.024, 23.9,15, 427.97, 357.22, 535.69, 170.08, 612.21, 0.046, 0.064, 0.038, 0.063, 0.031,1.1992,0.6664,3.1539,0.2776,0.585,0.485,0.288,0.323,0.358,2.08
03784,06/12/2007,12:48:37, 49.764, -68.730,   84,  995,51.09,1.590,1.024, 24.0,15, 317.98, 255.94, 383.89, 121.81, 413.48, 0.202, 0.198, 0.117, 0.096, 0.164,1.2435,0.6629,3.1557,0.2968,0.772,0.695,0.498,0.551,0.605,2.02
03784,06/12/2007,21:09:12, 49.764, -68.730,   84,  994,58.96,1.935,1.024, 23.1,15, 507.12, 416.46, 545.99, 177.30, 569.84, 0.125, 0.094, 0.098, 0.142, 0.273,1.2155,0.7717,3.1085,0.3264,0.316,0.295,0.224,0.277,0.330,1.60
03784,06/12/2007,21:09:23, 49.764, -68.730,   84,  994,58.99,1.936,1.024, 23.2,15, 512.42, 470.84, 667.81, 230.93, 723.98, 0.146, 0.051, 0.076, 0.075, 0.142,1.0845,0.7091,2.8917,0.3218,0.310,0.231,0.120,0.163,0.206,1.52
03784,06/12/2007,21:09:33, 49.764, -68.730,   84,  995,59.02,1.938,1.024, 23.3,15, 555.22, 489.32, 696.36, 243.59, 826.37, 0.009, 0.032, 0.030, 0.019, 0.013,1.1354,0.7026,2.8591,0.2948,0.268,0.211,0.098,0.118,0.137,1.58
03784,06/12/2007,21:09:40, 49.764, -68.730,   84,  995,59.04,1.939,1.024, 23.4,15, 519.98, 445.05, 673.83, 222.63, 758.36, 0.071, 0.054, 0.052, 0.057, 0.018,1.1720,0.6607,3.0273,0.2938,0.301,0.259,0.115,0.148,0.182,1.63
03784,06/12/2007,21:09:46, 49.764, -68.730,   84,  995,59.06,1.940,1.024, 23.4,15, 557.81, 499.91, 698.37, 242.66, 801.43, 0.017, 0.013, 0.034, 0.025, 0.044,1.1158,0.7165,2.8780,0.3030,0.264,0.199,0.097,0.125,0.153,1.56
03784,06/12/2007,21:09:53, 49.764, -68.730,   84,  995,59.08,1.941,1.024, 23.5,15, 557.76, 484.86, 662.98, 234.59, 780.89, 0.008, 0.058, 0.051, 0.044, 0.036,1.1530,0.7326,2.8299,0.3004,0.264,0.215,0.123,0.145,0.166,1.55
03784,06/12/2007,21:10:02, 49.764, -68.730,   84,  995,59.10,1.942,1.024, 23.6,15, 529.56, 485.09, 670.12, 237.16, 754.43, 0.056, 0.032, 0.039, 0.009, 0.028,1.0917,0.7242,2.8251,0.3145,0.290,0.214,0.118,0.151,0.184,1.51
03784,06/12/2007,21:10:09, 49.764, -68.730,   84,  994,59.12,1.943,1.024, 23.6,15, 529.35, 445.60, 651.91, 221.27, 756.00, 0.028, 0.049, 0.035, 0.066, 0.061,1.1889,0.6833,2.9515,0.2928,0.291,0.258,0.132,0.157,0.183,1.60
03784,06/12/2007,21:10:14, 49.764, -68.730,   84,  995,59.13,1.944,1.024, 23.7,15, 473.87, 422.53, 574.12, 211.67, 648.36, 0.061, 0.090, 0.068, 0.028, 0.116,1.1238,0.7397,2.7164,0.3294,0.347,0.285,0.197,0.229,0.262,1.44
03784,06/12/2007,21:10:24, 49.764, -68.730,   84,  995,59.16,1.946,1.024, 23.7,15, 533.95, 470.06, 647.32, 229.61, 714.19, 0.023, 0.067, 0.063, 0.026, 0.099,1.1386,0.7261,2.8189,0.3236,0.285,0.230,0.135,0.173,0.212,1.48
03784,06/12/2007,21:10:30, 49.764, -68.730,   84,  995,59.17,1.946,1.024, 23.8,15, 365.50, 319.08, 397.00, 140.72, 370.23, 0.325, 0.325, 0.366, 0.328, 0.419,1.1438,0.8122,2.8030,0.3979,0.479,0.429,0.386,0.468,0.549,1.34
03784,06/13/2007,13:16:32, 49.764, -68.730,   84,  999,46.68,1.456,1.024, 20.4,15, 880.53, 638.77, 722.62, 400.86, 775.90, 0.029, 0.007, 0.011, 0.014, 0.051,1.3784,0.8841,1.8030,0.5174,0.182,0.143,0.110,0.169,0.228,1.05
03784,06/13/2007,13:16:37, 49.764, -68.730,   84,  999,46.67,1.456,1.024, 20.4,15, 908.78, 653.03, 774.15, 416.45, 906.97, 0.013, 0.018, 0.028, 0.030, 0.023,1.3918,0.8439,1.8594,0.4593,0.160,0.128,0.063,0.092,0.121,1.18
03784,06/13/2007,13:16:42, 49.764, -68.730,   84,  999,46.65,1.455,1.024, 20.5,15, 917.37, 666.04, 795.45, 421.29, 854.80, 0.009, 0.010, 0.019, 0.016, 0.075,1.3774,0.8375,1.8881,0.4947,0.154,0.115,0.044,0.103,0.162,1.13
03784,06/13/2007,13:16:52, 49.764, -68.730,   84,  999,46.63,1.455,1.024, 20.6,15, 925.39, 662.55, 803.71, 420.21, 901.15, 0.007, 0.014, 0.007, 0.021, 0.014,1.3968,0.8244,1.9133,0.4664,0.148,0.118,0.037,0.081,0.126,1.19
03784,06/13/2007,13:16:59, 49.764, -68.730,   84,  999,46.61,1.454,1.024, 20.6,15, 907.03, 652.82, 765.70, 404.52, 872.79, 0.028, 0.018, 0.072, 0.112, 0.060,1.3894,0.8558,1.9021,0.4624,0.162,0.129,0.070,0.109,0.148,1.19
03784,06/13/2007,13:17:12, 49.764, -68.730,   84,  999,46.58,1.453,1.024, 20.7,15, 913.13, 662.88, 806.69, 427.85, 912.90, 0.017, 0.020, 0.006, 0.008, 0.026,1.3776,0.8218,1.8856,0.4690,0.158,0.118,0.034,0.076,0.117,1.17
03784,06/13/2007,22:22:20, 49.764, -68.730,   84,  994,70.59,2.987,1.024, 24.4,15, 145.21, 162.21, 238.29,  50.09, 275.10, 1.184, 1.221, 0.954, 1.065, 0.904,0.9185,0.5171,5.6648,0.1687,0.470,0.457,0.417,0.436,0.454,1.66
03784,06/13/2007,22:22:24, 49.764, -68.730,   84,  994,70.60,2.988,1.024, 24.4,15, 260.16, 291.45, 519.41, 124.52, 665.58, 0.181, 0.218, 0.086, 0.149, 0.126,0.9008,0.5573,4.2127,0.1868,0.274,0.261,0.156,0.157,0.159,1.55
03784,06/13/2007,22:22:29, 49.764, -68.730,   84,  994,70.61,2.990,1.024, 24.4,15, 340.26, 419.17, 707.04, 174.39, 772.79, 0.206, 0.091, 0.080, 0.101, 0.131,0.8064,0.5958,4.0630,0.2276,0.184,0.139,0.053,0.081,0.109,1.41
03784,06/13/2007,22:22:34, 49.764, -68.730,   84,  994,70.62,2.992,1.024, 24.4,15, 378.78, 444.60, 725.44, 177.96, 854.32, 0.016, 0.056, 0.054, 0.045, 0.036,0.8535,0.6130,4.0778,0.2084,0.148,0.119,0.045,0.060,0.075,1.46
03784,06/13/2007,22:22:39, 49.764, -68.730,   84,  994,70.64,2.994,1.024, 24.5,15, 359.90, 427.39, 704.91, 180.06, 811.23, 0.093, 0.083, 0.044, 0.030, 0.083,0.8416,0.6062,3.9138,0.2230,0.165,0.132,0.054,0.073,0.092,1.39
03784,06/13/2007,22:22:44, 49.764, -68.730,   84,  994,70.65,2.996,1.024, 24.5,15, 384.84, 460.43, 748.11, 186.69, 882.95, 0.006, 0.012, 0.005, 0.004, 0.004,0.8359,0.6154,4.0074,0.2114,0.142,0.107,0.034,0.049,0.064,1.44
03784,06/13/2007,22:22:53, 49.764, -68.730,   84,  994,70.67,2.999,1.024, 24.5,15, 376.72, 448.30, 733.84, 179.85, 858.14, 0.021, 0.028, 0.014, 0.014, 0.037,0.8405,0.6108,4.0806,0.2098,0.148,0.116,0.041,0.057,0.073,1.45
03784,06/13/2007,22:22:59, 49.764, -68.100,   84,  994,71.08,3.061,1.024, 24.5,15, 363.65, 421.26, 645.74, 164.49, 687.19, 0.028, 0.030, 0.036, 0.068, 0.099,0.8638,0.6533,3.9329,0.2400,0.148,0.131,0.081,0.113,0.144,1.32
03784,06/13/2007,22:23:05, 49.764, -68.730,   84,  994,70.70,3.004,1.024, 24.5,15, 370.23, 440.30, 689.58, 172.54, 759.40, 0.045, 0.072, 0.086, 0.092, 0.147,0.8422,0.6391,4.0056,0.2286,0.153,0.121,0.061,0.087,0.114,1.39
03784,06/14/2007,15:16:21, 49.764, -68.729,   84,  995,30.65,1.162,1.025, 18.7,15, 581.78, 431.84, 592.08, 313.16, 712.89, 0.068, 0.082, 0.080, 0.089, 0.061,1.3531,0.7296,1.8937,0.4388,0.696,0.552,0.313,0.337,0.361,1.54
03784,06/14/2007,15:16:28, 49.764, -68.729,   84,  995,30.64,1.162,1.025, 18.9,15, 609.50, 452.49, 646.36, 310.29, 697.13, 0.046, 0.053, 0.039, 0.091, 0.128,1.3477,0.7008,2.0953,0.4467,0.656,0.512,0.237,0.309,0.380,1.64
03784,06/14/2007,15:16:35, 49.764, -68.729,   84,  995,30.63,1.162,1.025, 19.0,15, 609.10, 484.54, 685.13, 345.14, 768.85, 0.046, 0.048, 0.045, 0.055, 0.093,1.2577,0.7077,1.9859,0.4503,0.657,0.453,0.187,0.241,0.296,1.57
03784,06/14/2007,15:16:45, 49.764, -68.729,   84,  995,30.61,1.162,1.025, 19.3,15, 607.87, 458.40, 649.10, 321.95, 710.06, 0.040, 0.091, 0.060, 0.034, 0.095,1.3311,0.7077,2.0156,0.4560,0.659,0.501,0.234,0.299,0.364,1.58
03784,06/14/2007,15:16:50, 49.764, -68.729,   84,  995,30.60,1.161,1.025, 19.4,15, 595.92, 493.98, 718.85, 352.18, 821.47, 0.086, 0.018, 0.013, 0.046, 0.029,1.2054,0.6872,2.0438,0.4286,0.676,0.437,0.146,0.192,0.239,1.66
